tag,holdout,support_id,job_id,weight,rank
pew_w154_diff1_n12,feelings,8,pew_w154_diff1_n12_008,0.06260974748992368,4
pew_w154_diff1_n12,feelings,9,pew_w154_diff1_n12_009,0.025168226415793728,8
pew_w154_diff1_n12,feelings,10,pew_w154_diff1_n12_010,0.01802177800782479,11
pew_w154_diff1_n12,feelings,11,pew_w154_diff1_n12_011,0.01261943073344688,12
pew_w154_diff1_n12,feelings,12,pew_w154_diff1_n12_012,0.20377709913325132,3
pew_w154_diff1_n12,workplace,1,pew_w154_diff1_n12_001,7.756471242689638e-10,7
pew_w154_diff1_n12,workplace,2,pew_w154_diff1_n12_002,0.06239768971188734,4
pew_w154_diff1_n12,workplace,3,pew_w154_diff1_n12_003,0.14413246104927493,3
pew_w154_diff1_n12,workplace,4,pew_w154_diff1_n12_004,7.345524923330059e-14,12
pew_w154_diff1_n12,workplace,5,pew_w154_diff1_n12_005,9.426738211572576e-10,6
pew_w154_diff1_n12,workplace,6,pew_w154_diff1_n12_006,7.632771966286264e-13,11
pew_w154_diff1_n12,workplace,7,pew_w154_diff1_n12_007,9.392004009648283e-13,10
pew_w154_diff1_n12,workplace,8,pew_w154_diff1_n12_008,0.37719816698236697,2
pew_w154_diff1_n12,workplace,9,pew_w154_diff1_n12_009,1.1830613585817927e-09,5
pew_w154_diff1_n12,workplace,10,pew_w154_diff1_n12_010,3.566950235606643e-10,8
pew_w154_diff1_n12,workplace,11,pew_w154_diff1_n12_011,1.2822669410477775e-10,9
pew_w154_diff1_n12,workplace,12,pew_w154_diff1_n12_012,0.4162716788683908,1
