support_id,job_id,design_type,reason,coverage_item,coverage_option,intensity,coherence,pattern,profile
11,pew_work_family_geometry2_011,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The lower earner should reduce work"", ""childcare_division"": ""Both parents should divide it about equally"", ""children_at_home"": ""Children both under 6 and ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""$150,000 or more"", ""housework_division"": ""One person should do most of it"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Not too important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""Living with a partner"", ""workplace"": ""Men and women are basically similar""}",
12,pew_work_family_geometry2_012,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The lower earner should reduce work"", ""childcare_division"": ""The parent with more available time should do more"", ""children_at_home"": ""Children both under 6 and ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The higher earner should usually decide"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""$150,000 or more"", ""housework_division"": ""One person should do most of it"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Not at all important"", ""parenthood_importance"": ""Not too important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically different""}",
13,pew_work_family_geometry2_013,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""Both parents should divide it about equally"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""It depends entirely on the household"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Not at all important"", ""parenthood_importance"": ""Not too important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""In a relationship but not living together"", ""workplace"": ""Men and women are basically similar""}",
14,pew_work_family_geometry2_014,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The adult with the more flexible job should reduce work"", ""childcare_division"": ""The parent with more available time should do more"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""It depends entirely on the household"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Not currently in a relationship"", ""workplace"": ""Men and women are basically different""}",
15,pew_work_family_geometry2_015,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The adult with the more flexible job should reduce work"", ""childcare_division"": ""The parent with more available time should do more"", ""children_at_home"": ""At least one child under 6"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""One person should do most of it"", ""marriage_importance"": ""Very important"", ""paid_work_priority"": ""Not at all important"", ""parenthood_importance"": ""Not at all important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
16,pew_work_family_geometry2_016,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""One parent should do most of it"", ""children_at_home"": ""Only children ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""$50,000 to $99,999"", ""housework_division"": ""It depends entirely on the household"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Not too important"", ""parenthood_importance"": ""Somewhat important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
17,pew_work_family_geometry2_017,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The lower earner should reduce work"", ""childcare_division"": ""It depends entirely on the family"", ""children_at_home"": ""At least one child under 6"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""It depends entirely on the household"", ""marriage_importance"": ""Very important"", ""paid_work_priority"": ""Not too important"", ""parenthood_importance"": ""Not too important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""Not currently in a relationship"", ""workplace"": ""Men and women are basically similar""}",
18,pew_work_family_geometry2_018,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""Both adults should reduce work as equally as possible"", ""childcare_division"": ""It depends entirely on the family"", ""children_at_home"": ""Only children ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""Both adults should decide together"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""It depends entirely on the household"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Not too important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""In a relationship but not living together"", ""workplace"": ""Men and women are basically different""}",
19,pew_work_family_geometry2_019,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The lower earner should reduce work"", ""childcare_division"": ""Both parents should divide it about equally"", ""children_at_home"": ""Children both under 6 and ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Very important"", ""parenthood_importance"": ""Not at all important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
20,pew_work_family_geometry2_020,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""It depends entirely on the family"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""Both adults should decide together"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""$150,000 or more"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Not too important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""Not currently in a relationship"", ""workplace"": ""Men and women are basically similar""}",
21,pew_work_family_geometry2_021,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""One parent should do most of it"", ""children_at_home"": ""Children both under 6 and ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""One person should do most of it"", ""marriage_importance"": ""Not too important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Not too important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
22,pew_work_family_geometry2_022,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""Both parents should divide it about equally"", ""children_at_home"": ""Children both under 6 and ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""One person should do most of it"", ""marriage_importance"": ""Very important"", ""paid_work_priority"": ""Not at all important"", ""parenthood_importance"": ""Not too important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""Not currently in a relationship"", ""workplace"": ""Men and women are basically similar""}",
23,pew_work_family_geometry2_023,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""Both adults should reduce work as equally as possible"", ""childcare_division"": ""It depends entirely on the family"", ""children_at_home"": ""At least one child under 6"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""It depends entirely on the household"", ""marriage_importance"": ""Very important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Somewhat important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""In a relationship but not living together"", ""workplace"": ""Men and women are basically similar""}",
24,pew_work_family_geometry2_024,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The adult with the more flexible job should reduce work"", ""childcare_division"": ""It depends entirely on the family"", ""children_at_home"": ""At least one child under 6"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""One person should do most of it"", ""marriage_importance"": ""Not too important"", ""paid_work_priority"": ""Not too important"", ""parenthood_importance"": ""Not too important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
25,pew_work_family_geometry2_025,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The lower earner should reduce work"", ""childcare_division"": ""The parent with more available time should do more"", ""children_at_home"": ""At least one child under 6"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""Both adults should decide together"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Not too important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""In a relationship but not living together"", ""workplace"": ""Men and women are basically similar""}",
26,pew_work_family_geometry2_026,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""Both adults should reduce work as equally as possible"", ""childcare_division"": ""One parent should do most of it"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The higher earner should usually decide"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""It depends entirely on the household"", ""marriage_importance"": ""Somewhat important"", ""paid_work_priority"": ""Not at all important"", ""parenthood_importance"": ""Somewhat important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically different""}",
27,pew_work_family_geometry2_027,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The adult with the more flexible job should reduce work"", ""childcare_division"": ""Both parents should divide it about equally"", ""children_at_home"": ""Children both under 6 and ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""Both adults should decide together"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Not too important"", ""paid_work_priority"": ""Not too important"", ""parenthood_importance"": ""Somewhat important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""In a relationship but not living together"", ""workplace"": ""Men and women are basically different""}",
28,pew_work_family_geometry2_028,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The lower earner should reduce work"", ""childcare_division"": ""It depends entirely on the family"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""Both adults should decide together"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Very important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""Living with a partner"", ""workplace"": ""Men and women are basically different""}",
29,pew_work_family_geometry2_029,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""The parent with more available time should do more"", ""children_at_home"": ""Children both under 6 and ages 6 to 17"", ""feelings"": ""Men and women are basically similar"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""One person should do most of it"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
30,pew_work_family_geometry2_030,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""Both adults should reduce work as equally as possible"", ""childcare_division"": ""Both parents should divide it about equally"", ""children_at_home"": ""Children both under 6 and ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The higher earner should usually decide"", ""hobbies"": ""Men and women are basically different"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Not too important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Somewhat important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
31,pew_work_family_geometry2_031,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The adult with the more flexible job should reduce work"", ""childcare_division"": ""It depends entirely on the family"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically similar"", ""financial_decision_style"": ""The higher earner should usually decide"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Somewhat important"", ""paid_work_priority"": ""Not at all important"", ""parenthood_importance"": ""Not too important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
32,pew_work_family_geometry2_032,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""Both parents should divide it about equally"", ""children_at_home"": ""Children both under 6 and ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Somewhat important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Not too important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""In a relationship but not living together"", ""workplace"": ""Men and women are basically similar""}",
33,pew_work_family_geometry2_033,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""The parent with more available time should do more"", ""children_at_home"": ""No children under 18"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""Both adults should divide it about equally"", ""marriage_importance"": ""Not too important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Not too important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
34,pew_work_family_geometry2_034,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""Both adults should reduce work as equally as possible"", ""childcare_division"": ""Both parents should divide it about equally"", ""children_at_home"": ""Children both under 6 and ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The higher earner should usually decide"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""One person should do most of it"", ""marriage_importance"": ""Very important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
35,pew_work_family_geometry2_035,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The adult with the more flexible job should reduce work"", ""childcare_division"": ""Both parents should divide it about equally"", ""children_at_home"": ""At least one child under 6"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""$100,000 to $149,999"", ""housework_division"": ""It depends entirely on the household"", ""marriage_importance"": ""Not too important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""Not currently in a relationship"", ""workplace"": ""Men and women are basically similar""}",
36,pew_work_family_geometry2_036,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The adult with the more flexible job should reduce work"", ""childcare_division"": ""The parent with more available time should do more"", ""children_at_home"": ""Only children ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The person who manages the money should usually decide"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""$50,000 to $99,999"", ""housework_division"": ""One person should do most of it"", ""marriage_importance"": ""Very important"", ""paid_work_priority"": ""Somewhat important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""relationship_status"": ""In a relationship but not living together"", ""workplace"": ""Men and women are basically similar""}",
37,pew_work_family_geometry2_037,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""The lower earner should reduce work"", ""childcare_division"": ""It depends entirely on the family"", ""children_at_home"": ""At least one child under 6"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""The higher earner should usually decide"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""$100,000 to $149,999"", ""housework_division"": ""One person should do most of it"", ""marriage_importance"": ""Not at all important"", ""paid_work_priority"": ""Not at all important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""In a relationship but not living together"", ""workplace"": ""Men and women are basically similar""}",
38,pew_work_family_geometry2_038,pattern_anchor,declared response-pattern anchor,,,,explicit,"{""career_sacrifice_rule"": ""It depends entirely on the family"", ""childcare_division"": ""The parent with more available time should do more"", ""children_at_home"": ""Children both under 6 and ages 6 to 17"", ""feelings"": ""Men and women are basically different"", ""financial_decision_style"": ""It depends on the decision"", ""hobbies"": ""Men and women are basically similar"", ""household_income"": ""Less than $50,000"", ""housework_division"": ""One person should do most of it"", ""marriage_importance"": ""Not too important"", ""paid_work_priority"": ""Not too important"", ""parenthood_importance"": ""Very important"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""relationship_status"": ""Married"", ""workplace"": ""Men and women are basically similar""}",
