support_id,job_id,weight
85,teen_social_big_support_aug1_085,0.0009321124174616463
86,teen_social_big_support_aug1_086,0.001102690509179465
87,teen_social_big_support_aug1_087,0.0006117812549196446
88,teen_social_big_support_aug1_088,0.0009369834244398897
89,teen_social_big_support_aug1_089,0.0004861418922237351
90,teen_social_big_support_aug1_090,0.005685854464981954
91,teen_social_big_support_aug1_091,0.004998488431100823
92,teen_social_big_support_aug1_092,1.8240813815559922e-05
93,teen_social_big_support_aug1_093,9.14268718391796e-05
94,teen_social_big_support_aug1_094,2.1833382882185493e-05
95,teen_social_big_support_aug1_095,0.0005533779927827585
96,teen_social_big_support_aug1_096,0.0003395009635474941
97,teen_social_big_support_aug1_097,0.0004614703748080807
98,teen_social_big_support_aug1_098,0.000903962833567144
99,teen_social_big_support_aug1_099,0.0005922085762236513
100,teen_social_big_support_aug1_100,1.4013311577458529e-05
101,teen_social_big_support_aug1_101,6.083926114221701e-05
102,teen_social_big_support_aug1_102,6.568234565862358e-05
103,teen_social_big_support_aug1_103,1.000756170893772e-05
104,teen_social_big_support_aug1_104,3.9601703027734e-05
105,teen_social_big_support_aug1_105,0.0036051935043861557
106,teen_social_big_support_aug1_106,8.908359051251431e-05
107,teen_social_big_support_aug1_107,0.003164673804695131
108,teen_social_big_support_aug1_108,0.00039542994107690763
109,teen_social_big_support_aug1_109,1.0528266308881973e-05
110,teen_social_big_support_aug1_110,0.0023480454720587614
111,teen_social_big_support_aug1_111,5.534857368177519e-05
112,teen_social_big_support_aug1_112,0.005165779528375482
113,teen_social_big_support_aug1_113,0.00039240580345973014
114,teen_social_big_support_aug1_114,0.000980160735062834
115,teen_social_big_support_aug1_115,0.0008238283674285776
116,teen_social_big_support_aug1_116,0.00037911641423165026
117,teen_social_big_support_aug1_117,0.0005186733389219155
118,teen_social_big_support_aug1_118,5.93811379712295e-05
119,teen_social_big_support_aug1_119,0.0007985684836807691
120,teen_social_big_support_aug1_120,0.00022203516454895897
121,teen_social_big_support_aug1_121,0.0002733224258948118
122,teen_social_big_support_aug1_122,1.7645619706347176e-05
123,teen_social_big_support_aug1_123,2.0402418357292608e-05
124,teen_social_big_support_aug1_124,0.00091921455569129
125,teen_social_big_support_aug1_125,1.2544589737112233e-05
126,teen_social_big_support_aug1_126,0.00019025842170048286
127,teen_social_big_support_aug1_127,0.0014472644195084707
128,teen_social_big_support_aug1_128,1.2649146247403213e-05
129,teen_social_big_support_aug2_129,0.010049890263856425
130,teen_social_big_support_aug2_130,1.4088072875740368e-05
131,teen_social_big_support_aug2_131,0.0058551636860422135
132,teen_social_big_support_aug2_132,0.0057187846934789515
133,teen_social_big_support_aug2_133,2.0859897050028824e-05
134,teen_social_big_support_aug2_134,1.6022441594052486e-05
135,teen_social_big_support_aug2_135,0.0009679305667071039
136,teen_social_big_support_aug2_136,1.4613432107007367e-05
137,teen_social_big_support_aug2_137,0.008701366268529503
138,teen_social_big_support_aug2_138,0.0006188308853007353
139,teen_social_big_support_aug2_139,0.0008716448836422605
140,teen_social_big_support_aug2_140,5.7168947005978294e-05
141,teen_social_big_support_aug2_141,0.0007600819027571052
142,teen_social_big_support_aug2_142,0.0014239083717961696
143,teen_social_big_support_aug2_143,8.788041383227787e-05
144,teen_social_big_support_aug2_144,0.0003425977514811876
145,teen_social_big_support_aug2_145,0.0009836142396424758
146,teen_social_big_support_aug2_146,1.440031281701017e-05
147,teen_social_big_support_aug2_147,0.0006758712465636579
148,teen_social_big_support_aug2_148,0.0009684182073774011
149,teen_social_big_support_aug2_149,2.98640650044438e-05
150,teen_social_big_support_aug2_150,1.2209070388287348e-05
151,teen_social_big_support_aug2_151,0.0002990013342800788
152,teen_social_big_support_aug2_152,1.4637815058960413e-05
153,teen_social_big_support_aug2_153,0.0012440108750664978
154,teen_social_big_support_aug2_154,0.0008458955108735577
155,teen_social_big_support_aug2_155,0.0005291789977439036
156,teen_social_big_support_aug2_156,1.1684349744462941e-05
157,teen_social_big_support_aug2_157,0.00032319256807438433
158,teen_social_big_support_aug2_158,6.420209871596188e-05
159,teen_social_big_support_aug2_159,0.005948853250192272
160,teen_social_big_support_aug2_160,0.006165213528229394
161,teen_social_big_support_aug2_161,1.2989189487640944e-05
162,teen_social_big_support_aug2_162,0.003358657070715042
163,teen_social_big_support_aug2_163,4.2182545053193264e-05
164,teen_social_big_support_aug2_164,0.004558793464675079
165,teen_social_big_support_aug2_165,0.0004521726330922863
166,teen_social_big_support_aug2_166,0.002529558130803929
167,teen_social_big_support_aug2_167,7.01425392431414e-05
168,teen_social_big_support_aug2_168,0.007410659206056047
169,teen_social_big_support_aug2_169,9.845413691637871e-05
170,teen_social_big_support_aug2_170,0.00581810980264565
171,teen_social_big_support_aug2_171,4.7150734553648316e-05
172,teen_social_big_support_aug2_172,0.000416659785170549
173,teen_social_big_support_aug2_173,0.0007156591046378641
174,teen_social_big_support_aug2_174,0.008180645992296858
175,teen_social_big_support_aug2_175,6.004444315847234e-05
176,teen_social_big_support_aug2_176,9.052657953019081e-05
177,teen_social_big_support_aug2_177,0.006892975390147187
178,teen_social_big_support_aug2_178,0.00031199765011390585
179,teen_social_big_support_aug2_179,0.0006447410300358153
180,teen_social_big_support_aug2_180,6.804219301724736e-05
181,teen_social_big_support_aug2_181,0.005594517497103715
182,teen_social_big_support_aug2_182,0.004960600476701015
183,teen_social_big_support_aug2_183,9.624575160355803e-05
184,teen_social_big_support_aug2_184,0.0009296870001017875
185,teen_social_big_support_aug2_185,1.5899174044844896e-05
186,teen_social_big_support_aug2_186,0.0006267293293506579
187,teen_social_big_support_aug2_187,5.2040589019585625e-05
188,teen_social_big_support_aug2_188,0.00012678407996728324
189,teen_social_big_support_aug2_189,0.0059215906801855555
190,teen_social_big_support_aug2_190,0.0007276981874509382
191,teen_social_big_support_aug2_191,9.93855964357376e-05
192,teen_social_big_support_aug2_192,0.003035862799494519
193,teen_social_big_support_aug2_193,0.0032617268854495205
194,teen_social_big_support_aug2_194,0.0008567129371017286
195,teen_social_big_support_aug2_195,0.0011117582777607814
196,teen_social_big_support_aug2_196,0.0005959365128571957
197,teen_social_big_support_aug2_197,0.0004507423005370204
198,teen_social_big_support_aug2_198,0.0023321438409256495
199,teen_social_big_support_aug2_199,0.0001456084095956407
200,teen_social_big_support_aug2_200,4.815638031149072e-05
201,teen_social_big_support_aug2_201,0.000520101828891474
202,teen_social_big_support_aug2_202,0.0030605819403318087
203,teen_social_big_support_aug2_203,0.0032479981120713923
204,teen_social_big_support_aug2_204,0.0011100004614808254
205,teen_social_big_support_aug2_205,8.402160627462924e-05
206,teen_social_big_support_aug2_206,0.001228503145939922
207,teen_social_big_support_aug2_207,0.0006166376124243482
208,teen_social_big_support_aug2_208,5.4071353507636654e-05
209,teen_social_big_support_aug2_209,9.384100284452436e-05
210,teen_social_big_support_aug2_210,0.0006816976101812331
211,teen_social_big_support_aug2_211,9.395880696113917e-06
212,teen_social_big_support_aug2_212,0.002865748087683566
213,teen_social_big_support_aug2_213,1.5298547572913554e-05
214,teen_social_big_support_aug2_214,0.00029846821877594726
215,teen_social_big_support_aug2_215,0.006734685579582264
216,teen_social_big_support_aug2_216,0.0005302017851175318
217,teen_social_big_support_aug2_217,0.00010843371882389483
218,teen_social_big_support_aug2_218,7.165360807101909e-05
219,teen_social_big_support_aug2_219,0.0006864685086975301
220,teen_social_big_support_aug2_220,8.062010203272793e-05
221,teen_social_big_support_aug2_221,0.00016414531483907284
222,teen_social_big_support_aug2_222,9.844773091533794e-05
223,teen_social_big_support_aug2_223,2.3690387910567476e-05
224,teen_social_big_support_aug2_224,4.773404410373675e-05
225,teen_social_big_support_aug2_225,1.4870896790460771e-05
226,teen_social_big_support_aug2_226,1.014600513859552e-05
227,teen_social_big_support_aug2_227,0.0036886955448930253
228,teen_social_big_support_aug2_228,8.736847516556098e-06
229,teen_social_big_support_aug2_229,0.0006502270480303264
230,teen_social_big_support_aug2_230,0.0008865102880000279
231,teen_social_big_support_aug2_231,0.00530629478414882
232,teen_social_big_support_aug2_232,0.001026442289194447
233,teen_social_big_support_aug2_233,0.00015171710287856772
234,teen_social_big_support_aug2_234,0.0006498075146637111
235,teen_social_big_support_aug2_235,0.008419913639342937
236,teen_social_big_support_aug2_236,0.0009979460141088547
237,teen_social_big_support_aug2_237,0.0003926109793719502
238,teen_social_big_support_aug2_238,0.0011423846306999638
239,teen_social_big_support_aug2_239,3.419443546132084e-05
240,teen_social_big_support_aug2_240,0.0010693692660247143
241,teen_social_big_support_aug2_241,1.5625972194674022e-05
242,teen_social_big_support_aug2_242,0.000825199947764446
243,teen_social_big_support_aug2_243,0.002930623314153857
244,teen_social_big_support_aug2_244,0.004656462232334077
245,teen_social_big_support_aug2_245,3.215192721340351e-05
246,teen_social_big_support_aug2_246,1.8665178189951328e-05
247,teen_social_big_support_aug2_247,0.000766364011380175
248,teen_social_big_support_aug2_248,0.0001117132100966637
249,teen_social_big_support_aug2_249,0.0006915540982887452
250,teen_social_big_support_aug2_250,1.0409595113723452e-05
251,teen_social_big_support_aug2_251,0.00010681708680527364
252,teen_social_big_support_aug2_252,0.0017689899429498724
253,teen_social_big_support_aug2_253,0.0007627044677592319
254,teen_social_big_support_aug2_254,0.0006623043463766446
255,teen_social_big_support_aug2_255,0.0023658251573844455
256,teen_social_big_support_aug2_256,0.0013173641739485469
257,teen_social_big_support_aug3_257,0.004467748324560901
258,teen_social_big_support_aug3_258,0.007728506833436146
259,teen_social_big_support_aug3_259,9.258515605338873e-05
260,teen_social_big_support_aug3_260,0.0005452964213143513
261,teen_social_big_support_aug3_261,0.004335249898362785
262,teen_social_big_support_aug3_262,0.0005444145807976653
263,teen_social_big_support_aug3_263,0.0008428904317394752
264,teen_social_big_support_aug3_264,2.0777866641988958e-05
265,teen_social_big_support_aug3_265,0.0007573092001121736
266,teen_social_big_support_aug3_266,0.0008412009774112215
267,teen_social_big_support_aug3_267,0.0008495083568820851
268,teen_social_big_support_aug3_268,0.0008345629645740904
269,teen_social_big_support_aug3_269,0.007372310237678663
270,teen_social_big_support_aug3_270,0.004392045895868785
271,teen_social_big_support_aug3_271,6.306275901531906e-05
272,teen_social_big_support_aug3_272,7.905082399943735e-05
273,teen_social_big_support_aug3_273,0.0004055318066948011
274,teen_social_big_support_aug3_274,0.00010746808214313544
275,teen_social_big_support_aug3_275,0.0012657722489251677
276,teen_social_big_support_aug3_276,0.0005774353280227452
277,teen_social_big_support_aug3_277,0.006057389493630478
278,teen_social_big_support_aug3_278,0.00401200475016979
279,teen_social_big_support_aug3_279,0.00041427486325309294
280,teen_social_big_support_aug3_280,0.002802529212105907
281,teen_social_big_support_aug3_281,0.002342632423266927
282,teen_social_big_support_aug3_282,0.005999612657722834
283,teen_social_big_support_aug3_283,0.0037824086996338865
284,teen_social_big_support_aug3_284,0.00011158136632582626
285,teen_social_big_support_aug3_285,1.3675656160603356e-05
286,teen_social_big_support_aug3_286,0.004956571314860317
287,teen_social_big_support_aug3_287,0.00015185968169768746
288,teen_social_big_support_aug3_288,0.009836866664696796
289,teen_social_big_support_aug3_289,4.594972027253133e-05
290,teen_social_big_support_aug3_290,0.0035179558376772927
291,teen_social_big_support_aug3_291,0.0001710029942729164
292,teen_social_big_support_aug3_292,0.00013853697530496616
293,teen_social_big_support_aug3_293,1.3293967153264554e-05
294,teen_social_big_support_aug3_294,0.0008240191596255264
295,teen_social_big_support_aug3_295,0.000366651770466444
296,teen_social_big_support_aug3_296,0.00031937045844381863
297,teen_social_big_support_aug3_297,0.000659147832314424
298,teen_social_big_support_aug3_298,6.857741107194972e-05
299,teen_social_big_support_aug3_299,0.00042322578387651004
300,teen_social_big_support_aug3_300,0.0006742306205670686
301,teen_social_big_support_aug3_301,7.380734975494643e-05
302,teen_social_big_support_aug3_302,0.0033117243634790366
303,teen_social_big_support_aug3_303,0.0047335532449084014
304,teen_social_big_support_aug3_304,0.005585553408050297
305,teen_social_big_support_aug3_305,0.001958141471849162
306,teen_social_big_support_aug3_306,0.0008004701373417974
307,teen_social_big_support_aug3_307,1.3479863745967937e-05
308,teen_social_big_support_aug3_308,0.0006378406514115059
309,teen_social_big_support_aug3_309,0.0001325894081643096
310,teen_social_big_support_aug3_310,7.96440407210693e-05
311,teen_social_big_support_aug3_311,0.00040595582086671813
312,teen_social_big_support_aug3_312,0.000803996903325726
313,teen_social_big_support_aug3_313,0.00669338408080158
314,teen_social_big_support_aug3_314,0.00011724149494451862
315,teen_social_big_support_aug3_315,0.0003581811156508963
316,teen_social_big_support_aug3_316,0.0005348603789373631
317,teen_social_big_support_aug3_317,0.006135380431810392
318,teen_social_big_support_aug3_318,9.77057710865208e-05
319,teen_social_big_support_aug3_319,0.0006972134305233645
320,teen_social_big_support_aug3_320,2.8978806131608e-05
321,teen_social_big_support_aug3_321,0.0004471421264145557
322,teen_social_big_support_aug3_322,0.0005434427261807508
323,teen_social_big_support_aug3_323,0.001045644232444961
324,teen_social_big_support_aug3_324,0.00011056005357857018
325,teen_social_big_support_aug3_325,0.002524318357045026
326,teen_social_big_support_aug3_326,0.0007593703991190642
327,teen_social_big_support_aug3_327,5.939017195943643e-05
328,teen_social_big_support_aug3_328,0.0010142898362916321
329,teen_social_big_support_aug3_329,0.0001716897722110906
330,teen_social_big_support_aug3_330,4.248602771814958e-05
331,teen_social_big_support_aug3_331,0.006312591228578024
332,teen_social_big_support_aug3_332,0.0006635837058345577
333,teen_social_big_support_aug3_333,0.006152376335248855
334,teen_social_big_support_aug3_334,2.389729980233234e-05
335,teen_social_big_support_aug3_335,0.0004214397461636209
336,teen_social_big_support_aug3_336,0.00016255176634986335
337,teen_social_big_support_aug3_337,1.4732275099522622e-05
338,teen_social_big_support_aug3_338,0.000101486874424816
339,teen_social_big_support_aug3_339,1.1026687278687455e-05
340,teen_social_big_support_aug3_340,0.00016403853250282407
341,teen_social_big_support_aug3_341,0.0007146689482919864
342,teen_social_big_support_aug3_342,0.004410373669232181
343,teen_social_big_support_aug3_343,0.005484598316465464
344,teen_social_big_support_aug3_344,0.00013242356237998712
345,teen_social_big_support_aug3_345,1.5966192839738843e-05
346,teen_social_big_support_aug3_346,0.0007991669917784987
347,teen_social_big_support_aug3_347,6.508335128000687e-05
348,teen_social_big_support_aug3_348,0.0005074631260361124
349,teen_social_big_support_aug3_349,1.8541904577048812e-05
350,teen_social_big_support_aug3_350,0.0005920234329734352
351,teen_social_big_support_aug3_351,1.5293935916952795e-05
352,teen_social_big_support_aug3_352,1.1494711198634625e-05
353,teen_social_big_support_aug3_353,0.0006001570045042373
354,teen_social_big_support_aug3_354,0.0003976242180869126
355,teen_social_big_support_aug3_355,0.002360509370833247
356,teen_social_big_support_aug3_356,1.267236243394795e-05
357,teen_social_big_support_aug3_357,1.2174666479056293e-05
358,teen_social_big_support_aug3_358,0.0004768970335260975
359,teen_social_big_support_aug3_359,0.00017142335759542455
360,teen_social_big_support_aug3_360,0.0012314724370172782
361,teen_social_big_support_aug3_361,0.005001455048909196
362,teen_social_big_support_aug3_362,1.2078791705403117e-05
363,teen_social_big_support_aug3_363,0.003183129106886767
364,teen_social_big_support_aug3_364,0.0006423632053708817
365,teen_social_big_support_aug3_365,0.003460053378099117
366,teen_social_big_support_aug3_366,0.0007122312100652853
367,teen_social_big_support_aug3_367,8.203022668543362e-06
368,teen_social_big_support_aug3_368,0.0002435107663045269
369,teen_social_big_support_aug3_369,0.000662192957447057
370,teen_social_big_support_aug3_370,9.230394077345629e-05
371,teen_social_big_support_aug3_371,7.675647712803732e-05
372,teen_social_big_support_aug3_372,1.8634888977735024e-05
373,teen_social_big_support_aug3_373,3.087884243710537e-05
374,teen_social_big_support_aug3_374,0.007773537393018273
375,teen_social_big_support_aug3_375,0.010375432290604888
376,teen_social_big_support_aug3_376,0.0011925740548802222
377,teen_social_big_support_aug3_377,0.00010646166733738317
378,teen_social_big_support_aug3_378,0.0021463615813973914
379,teen_social_big_support_aug3_379,0.0008783512532521701
380,teen_social_big_support_aug3_380,2.1069640234669267e-05
381,teen_social_big_support_aug3_381,0.0004818188121087488
382,teen_social_big_support_aug3_382,0.005064932952480946
383,teen_social_big_support_aug3_383,1.0564892616295576e-05
384,teen_social_big_support_aug3_384,0.0019820575871616185
385,teen_social_big_support_aug3_385,1.0830117634589894e-05
386,teen_social_big_support_aug3_386,1.1470543270957014e-05
387,teen_social_big_support_aug3_387,0.0005978282085292523
388,teen_social_big_support_aug3_388,2.6848934066426173e-05
389,teen_social_big_support_aug3_389,0.00010749691083164378
390,teen_social_big_support_aug3_390,0.0011560524906449755
391,teen_social_big_support_aug3_391,0.0010507168936979036
392,teen_social_big_support_aug3_392,0.010719176440433855
393,teen_social_big_support_aug3_393,0.00010562537301866888
394,teen_social_big_support_aug3_394,0.000522103589889388
395,teen_social_big_support_aug3_395,2.991073935486816e-05
396,teen_social_big_support_aug3_396,0.0002205037557659664
397,teen_social_big_support_aug3_397,0.00020978241898046883
398,teen_social_big_support_aug3_398,5.3840561294147615e-05
399,teen_social_big_support_aug3_399,0.00011460378938153124
400,teen_social_big_support_aug3_400,0.005313029162008072
401,teen_social_big_support_aug3_401,0.0001573494687536058
402,teen_social_big_support_aug3_402,0.005441845706243892
403,teen_social_big_support_aug3_403,0.0015524874869732555
404,teen_social_big_support_aug3_404,1.3910040511464496e-05
405,teen_social_big_support_aug3_405,0.0003464364671141326
406,teen_social_big_support_aug3_406,0.004718671602761691
407,teen_social_big_support_aug3_407,0.00010407793288922229
408,teen_social_big_support_aug3_408,0.0023637408072275834
409,teen_social_big_support_aug3_409,0.0013445185788810233
410,teen_social_big_support_aug3_410,1.2623903490001307e-05
411,teen_social_big_support_aug3_411,0.004765959561882165
412,teen_social_big_support_aug3_412,0.0012611500352716907
413,teen_social_big_support_aug3_413,0.0004624340563153969
414,teen_social_big_support_aug3_414,4.436406100456394e-05
415,teen_social_big_support_aug3_415,0.00044355264329662175
416,teen_social_big_support_aug3_416,9.898635910243224e-06
417,teen_social_big_support_aug3_417,5.110987650524957e-05
418,teen_social_big_support_aug3_418,0.00019077155250660636
419,teen_social_big_support_aug3_419,0.0046144119481283845
420,teen_social_big_support_aug3_420,0.0005061165067407948
421,teen_social_big_support_aug3_421,0.0021415346863854117
422,teen_social_big_support_aug3_422,1.1952803341581006e-05
423,teen_social_big_support_aug3_423,5.619771550202179e-05
424,teen_social_big_support_aug3_424,4.3461465406361246e-05
425,teen_social_big_support_aug3_425,3.0162690684836686e-05
426,teen_social_big_support_aug3_426,0.0005243059932469458
427,teen_social_big_support_aug3_427,0.0010050891215448597
428,teen_social_big_support_aug3_428,0.0027892585040529246
429,teen_social_big_support_aug3_429,0.0009486854734340265
430,teen_social_big_support_aug3_430,0.0009660725625998854
431,teen_social_big_support_aug3_431,0.0014030147674027238
432,teen_social_big_support_aug3_432,0.009255960252638936
433,teen_social_big_support_aug3_433,3.210816928178157e-05
434,teen_social_big_support_aug3_434,0.00010415464047948188
435,teen_social_big_support_aug3_435,0.00026461831849242356
436,teen_social_big_support_aug3_436,1.3712778027385492e-05
437,teen_social_big_support_aug3_437,2.8821005726325278e-05
438,teen_social_big_support_aug3_438,8.71789395058886e-06
439,teen_social_big_support_aug3_439,0.0006479631616558818
440,teen_social_big_support_aug3_440,0.00013229584819922713
441,teen_social_big_support_aug3_441,1.7968396690100596e-05
442,teen_social_big_support_aug3_442,0.0006793207479777344
443,teen_social_big_support_aug3_443,0.0026162514563903734
444,teen_social_big_support_aug3_444,3.0090299849441878e-05
445,teen_social_big_support_aug3_445,5.6549796184172773e-05
446,teen_social_big_support_aug3_446,9.489383997124883e-06
447,teen_social_big_support_aug3_447,5.995368159917488e-05
448,teen_social_big_support_aug3_448,0.0023226460973969276
449,teen_social_big_support_aug3_449,0.0005282645776465201
450,teen_social_big_support_aug3_450,2.041040074834917e-05
451,teen_social_big_support_aug3_451,0.003484286419007377
452,teen_social_big_support_aug3_452,0.004208148131765262
453,teen_social_big_support_aug3_453,0.0029792945479648718
454,teen_social_big_support_aug3_454,4.332684744892652e-05
455,teen_social_big_support_aug3_455,1.2559052975403139e-05
456,teen_social_big_support_aug3_456,0.0007773475854216153
457,teen_social_big_support_aug3_457,0.0056278467134825445
458,teen_social_big_support_aug3_458,0.000923306095809777
459,teen_social_big_support_aug3_459,0.0013250402256003457
460,teen_social_big_support_aug3_460,1.646447884656665e-05
461,teen_social_big_support_aug3_461,0.0034773581594198903
462,teen_social_big_support_aug3_462,0.0004582375433694039
463,teen_social_big_support_aug3_463,0.004671963152154193
464,teen_social_big_support_aug3_464,0.0008837679010802923
465,teen_social_big_support_aug3_465,9.373354968028135e-05
466,teen_social_big_support_aug3_466,0.0004298837050136804
467,teen_social_big_support_aug3_467,1.205602700596872e-05
468,teen_social_big_support_aug3_468,0.005209690368087194
469,teen_social_big_support_aug3_469,0.0005511685234246091
470,teen_social_big_support_aug3_470,0.0007027734483855043
471,teen_social_big_support_aug3_471,0.004921112472613161
472,teen_social_big_support_aug3_472,0.000434552382407271
473,teen_social_big_support_aug3_473,0.005815484338520845
474,teen_social_big_support_aug3_474,0.0005986051973446692
475,teen_social_big_support_aug3_475,8.86717271293376e-06
476,teen_social_big_support_aug3_476,0.000431556660415913
477,teen_social_big_support_aug3_477,7.900191102567059e-05
478,teen_social_big_support_aug3_478,0.00039198989700462713
479,teen_social_big_support_aug3_479,7.005090705114494e-06
480,teen_social_big_support_aug3_480,0.00013521284049723508
481,teen_social_big_support_aug3_481,0.0004312500665832169
482,teen_social_big_support_aug3_482,0.0002828451464428453
483,teen_social_big_support_aug3_483,0.0032393510157622046
484,teen_social_big_support_aug3_484,0.007216938995591271
485,teen_social_big_support_aug3_485,0.0004164097552627165
486,teen_social_big_support_aug3_486,0.0001486856136530985
487,teen_social_big_support_aug3_487,0.0007437870589132171
488,teen_social_big_support_aug3_488,0.0006279173107986019
489,teen_social_big_support_aug3_489,0.0009841632111161468
490,teen_social_big_support_aug3_490,0.0010860985814212828
491,teen_social_big_support_aug3_491,1.2244865134654841e-05
492,teen_social_big_support_aug3_492,0.0005539807397648493
493,teen_social_big_support_aug3_493,0.000653468602090527
494,teen_social_big_support_aug3_494,6.404021928424833e-05
495,teen_social_big_support_aug3_495,2.7440732252655207e-05
496,teen_social_big_support_aug3_496,0.0006581340893608959
497,teen_social_big_support_aug3_497,0.00014045664692775498
498,teen_social_big_support_aug3_498,9.766724080266456e-06
499,teen_social_big_support_aug3_499,0.0035334247283429487
500,teen_social_big_support_aug3_500,0.005120081555832875
501,teen_social_big_support_aug3_501,0.0008648846812180032
502,teen_social_big_support_aug3_502,0.0006683807707269449
503,teen_social_big_support_aug3_503,0.0036722853283065364
504,teen_social_big_support_aug3_504,0.0008246758724907907
505,teen_social_big_support_aug3_505,0.00552482315108186
506,teen_social_big_support_aug3_506,0.00039221322639535324
507,teen_social_big_support_aug3_507,6.708113118547781e-05
508,teen_social_big_support_aug3_508,8.82775784969311e-05
509,teen_social_big_support_aug3_509,0.0007303015118812756
510,teen_social_big_support_aug3_510,4.2369441367252324e-05
511,teen_social_big_support_aug3_511,0.0006598662156642453
512,teen_social_big_support_aug3_512,0.00014148202626598435
