support_id,job_id,design_type,reason,coverage_item,coverage_option,intensity,coherence,pattern,profile
107,pew_w154_diff1_uniform_repair_r1_107,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
108,pew_w154_diff1_uniform_repair_r1_108,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
109,pew_w154_diff1_uniform_repair_r1_109,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
110,pew_w154_diff1_uniform_repair_r1_110,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
111,pew_w154_diff1_uniform_repair_r1_111,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
112,pew_w154_diff1_uniform_repair_r1_112,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
113,pew_w154_diff1_uniform_repair_r1_113,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
114,pew_w154_diff1_uniform_repair_r1_114,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
115,pew_w154_diff1_uniform_repair_r1_115,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
116,pew_w154_diff1_uniform_repair_r1_116,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
117,pew_w154_diff1_uniform_repair_r1_117,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
118,pew_w154_diff1_uniform_repair_r1_118,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
119,pew_w154_diff1_uniform_repair_r1_119,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
120,pew_w154_diff1_uniform_repair_r1_120,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
121,pew_w154_diff1_uniform_repair_r1_121,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
122,pew_w154_diff1_uniform_repair_r1_122,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
123,pew_w154_diff1_uniform_repair_r1_123,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
124,pew_w154_diff1_uniform_repair_r1_124,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
125,pew_w154_diff1_uniform_repair_r1_125,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
126,pew_w154_diff1_uniform_repair_r1_126,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
127,pew_w154_diff1_uniform_repair_r1_127,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
128,pew_w154_diff1_uniform_repair_r1_128,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
129,pew_w154_diff1_uniform_repair_r1_129,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
130,pew_w154_diff1_uniform_repair_r1_130,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
131,pew_w154_diff1_uniform_repair_r1_131,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
132,pew_w154_diff1_uniform_repair_r1_132,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
133,pew_w154_diff1_uniform_repair_r1_133,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
134,pew_w154_diff1_uniform_repair_r1_134,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
135,pew_w154_diff1_uniform_repair_r1_135,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
136,pew_w154_diff1_uniform_repair_r1_136,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
137,pew_w154_diff1_uniform_repair_r1_137,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
138,pew_w154_diff1_uniform_repair_r1_138,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
139,pew_w154_diff1_uniform_repair_r1_139,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
140,pew_w154_diff1_uniform_repair_r1_140,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
141,pew_w154_diff1_uniform_repair_r1_141,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
142,pew_w154_diff1_uniform_repair_r1_142,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
143,pew_w154_diff1_uniform_repair_r1_143,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
144,pew_w154_diff1_uniform_repair_r1_144,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
145,pew_w154_diff1_uniform_repair_r1_145,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
146,pew_w154_diff1_uniform_repair_r1_146,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
147,pew_w154_diff1_uniform_repair_r1_147,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
148,pew_w154_diff1_uniform_repair_r1_148,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
149,pew_w154_diff1_uniform_repair_r1_149,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
150,pew_w154_diff1_uniform_repair_r1_150,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
151,pew_w154_diff1_uniform_repair_r1_151,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
152,pew_w154_diff1_uniform_repair_r1_152,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
153,pew_w154_diff1_uniform_repair_r1_153,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically different""}",
154,pew_w154_diff1_uniform_repair_r1_154,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
155,pew_w154_diff1_uniform_repair_r1_155,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
156,pew_w154_diff1_uniform_repair_r1_156,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
157,pew_w154_diff1_uniform_repair_r1_157,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
158,pew_w154_diff1_uniform_repair_r1_158,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically different""}",
159,pew_w154_diff1_uniform_repair_r1_159,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically different"", ""hobbies"": ""Men and women are basically different"", ""parenting"": ""Men and women are basically different"", ""physical_abilities"": ""Men and women are basically similar"", ""workplace"": ""Men and women are basically similar""}",
160,pew_w154_diff1_uniform_repair_r1_160,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""feelings"": ""Men and women are basically similar"", ""hobbies"": ""Men and women are basically similar"", ""parenting"": ""Men and women are basically similar"", ""physical_abilities"": ""Men and women are basically different"", ""workplace"": ""Men and women are basically similar""}",
