support_id,job_id,design_type,reason,coverage_item,coverage_option,intensity,coherence,pattern,profile
159,teen_social_big_support_aug2_159,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes little difference"", ""late_night_use"": ""Often"", ""parental_rules"": ""Some clear rules"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""Another platform"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Four or more hours""}",
160,teen_social_big_support_aug2_160,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes little difference"", ""late_night_use"": ""Rarely"", ""parental_rules"": ""No rules"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""TikTok"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Less than one hour""}",
161,teen_social_big_support_aug2_161,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Never"", ""parental_rules"": ""Some clear rules"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""Another platform"", ""sleep_interference"": ""Never"", ""social_comparison"": ""Never"", ""social_media_hours"": ""Four or more hours""}",
162,teen_social_big_support_aug2_162,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Never"", ""parental_rules"": ""No rules"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""I do not use social media"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""Less than one hour""}",
163,teen_social_big_support_aug2_163,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Never"", ""parental_rules"": ""Very strict rules"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""Instagram"", ""sleep_interference"": ""Never"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""Four or more hours""}",
164,teen_social_big_support_aug2_164,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes little difference"", ""late_night_use"": ""Never"", ""parental_rules"": ""No rules"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""I do not use social media"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Less than one hour""}",
165,teen_social_big_support_aug2_165,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Sometimes"", ""parental_rules"": ""A few loose rules"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""YouTube"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""Four or more hours""}",
166,teen_social_big_support_aug2_166,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel more connected"", ""late_night_use"": ""Never"", ""parental_rules"": ""Very strict rules"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""Another platform"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""Four or more hours""}",
167,teen_social_big_support_aug2_167,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel more connected"", ""late_night_use"": ""Rarely"", ""parental_rules"": ""No rules"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""YouTube"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Never"", ""social_media_hours"": ""Four or more hours""}",
168,teen_social_big_support_aug2_168,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Often"", ""parental_rules"": ""Very strict rules"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""Another platform"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""Four or more hours""}",
169,teen_social_big_support_aug2_169,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes little difference"", ""late_night_use"": ""Never"", ""parental_rules"": ""Some clear rules"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""Snapchat"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Never"", ""social_media_hours"": ""One to three hours""}",
170,teen_social_big_support_aug2_170,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Never"", ""parental_rules"": ""No rules"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""TikTok"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""One to three hours""}",
171,teen_social_big_support_aug2_171,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Often"", ""parental_rules"": ""No rules"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""Another platform"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Often"", ""social_media_hours"": ""Four or more hours""}",
172,teen_social_big_support_aug2_172,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel more connected"", ""late_night_use"": ""Sometimes"", ""parental_rules"": ""Some clear rules"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""Another platform"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""One to three hours""}",
173,teen_social_big_support_aug2_173,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel more connected"", ""late_night_use"": ""Often"", ""parental_rules"": ""A few loose rules"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""TikTok"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Never"", ""social_media_hours"": ""One to three hours""}",
174,teen_social_big_support_aug2_174,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes little difference"", ""late_night_use"": ""Often"", ""parental_rules"": ""Very strict rules"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""YouTube"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Four or more hours""}",
175,teen_social_big_support_aug2_175,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes little difference"", ""late_night_use"": ""Sometimes"", ""parental_rules"": ""Some clear rules"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""Instagram"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Often"", ""social_media_hours"": ""Less than one hour""}",
176,teen_social_big_support_aug2_176,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes little difference"", ""late_night_use"": ""Often"", ""parental_rules"": ""Very strict rules"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""I do not use social media"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Often"", ""social_media_hours"": ""Less than one hour""}",
177,teen_social_big_support_aug2_177,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes little difference"", ""late_night_use"": ""Never"", ""parental_rules"": ""No rules"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""TikTok"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""One to three hours""}",
178,teen_social_big_support_aug2_178,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Often"", ""parental_rules"": ""Very strict rules"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""Instagram"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""One to three hours""}",
179,teen_social_big_support_aug2_179,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes little difference"", ""late_night_use"": ""Sometimes"", ""parental_rules"": ""Some clear rules"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""I do not use social media"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""One to three hours""}",
180,teen_social_big_support_aug2_180,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Rarely"", ""parental_rules"": ""No rules"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""Another platform"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Often"", ""social_media_hours"": ""Less than one hour""}",
181,teen_social_big_support_aug2_181,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Sometimes"", ""parental_rules"": ""No rules"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""Snapchat"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Four or more hours""}",
182,teen_social_big_support_aug2_182,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Never"", ""parental_rules"": ""A few loose rules"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""TikTok"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Less than one hour""}",
183,teen_social_big_support_aug2_183,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Rarely"", ""parental_rules"": ""Very strict rules"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""I do not use social media"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Never"", ""social_media_hours"": ""Four or more hours""}",
184,teen_social_big_support_aug2_184,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes little difference"", ""late_night_use"": ""Sometimes"", ""parental_rules"": ""No rules"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""Instagram"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Often"", ""social_media_hours"": ""Less than one hour""}",
185,teen_social_big_support_aug2_185,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Sometimes"", ""parental_rules"": ""A few loose rules"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""I do not use social media"", ""sleep_interference"": ""Never"", ""social_comparison"": ""Often"", ""social_media_hours"": ""Less than one hour""}",
186,teen_social_big_support_aug2_186,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Often"", ""parental_rules"": ""Some clear rules"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""Instagram"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Never"", ""social_media_hours"": ""Four or more hours""}",
187,teen_social_big_support_aug2_187,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Never"", ""parental_rules"": ""No rules"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""Another platform"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Never"", ""social_media_hours"": ""One to three hours""}",
188,teen_social_big_support_aug2_188,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes little difference"", ""late_night_use"": ""Sometimes"", ""parental_rules"": ""Some clear rules"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""YouTube"", ""sleep_interference"": ""Never"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""Less than one hour""}",
189,teen_social_big_support_aug2_189,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes little difference"", ""late_night_use"": ""Never"", ""parental_rules"": ""A few loose rules"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""YouTube"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Four or more hours""}",
190,teen_social_big_support_aug2_190,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Rarely"", ""parental_rules"": ""No rules"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""YouTube"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Often"", ""social_media_hours"": ""One to three hours""}",
191,teen_social_big_support_aug2_191,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes little difference"", ""late_night_use"": ""Often"", ""parental_rules"": ""Very strict rules"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""Snapchat"", ""sleep_interference"": ""Never"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""Less than one hour""}",
192,teen_social_big_support_aug2_192,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel more connected"", ""late_night_use"": ""Never"", ""parental_rules"": ""No rules"", ""posting_frequency"": ""A few times a week"", ""primary_platform"": ""Another platform"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""One to three hours""}",
193,teen_social_big_support_aug2_193,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Never"", ""parental_rules"": ""Very strict rules"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""I do not use social media"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""Four or more hours""}",
194,teen_social_big_support_aug2_194,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes little difference"", ""late_night_use"": ""Never"", ""parental_rules"": ""Very strict rules"", ""posting_frequency"": ""Less than once a week"", ""primary_platform"": ""YouTube"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Often"", ""social_media_hours"": ""Four or more hours""}",
195,teen_social_big_support_aug2_195,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Never"", ""parental_rules"": ""No rules"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""Instagram"", ""sleep_interference"": ""Rarely"", ""social_comparison"": ""Sometimes"", ""social_media_hours"": ""Four or more hours""}",
196,teen_social_big_support_aug2_196,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel more connected"", ""late_night_use"": ""Sometimes"", ""parental_rules"": ""No rules"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""YouTube"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Never"", ""social_media_hours"": ""One to three hours""}",
197,teen_social_big_support_aug2_197,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Often"", ""parental_rules"": ""Very strict rules"", ""posting_frequency"": ""At least once a day"", ""primary_platform"": ""Instagram"", ""sleep_interference"": ""Often"", ""social_comparison"": ""Often"", ""social_media_hours"": ""Four or more hours""}",
198,teen_social_big_support_aug2_198,adaptive_uniform,repair measured equal-weight marginal deficits,,,,explicit,"{""connection_effect"": ""Makes me feel less connected"", ""late_night_use"": ""Rarely"", ""parental_rules"": ""Very strict rules"", ""posting_frequency"": ""Never or almost never"", ""primary_platform"": ""I do not use social media"", ""sleep_interference"": ""Sometimes"", ""social_comparison"": ""Rarely"", ""social_media_hours"": ""Less than one hour""}",
